Day,Confirmed,Deaths,Recovered,Active,Incident_Rate,Case_Fatality_Ratio
2021-02-18,699,12,679.0,8.0,1122.476835867872,1.7167381974248928
2021-02-18,114,1,95.0,18.0,377.0215299136819,0.8771929824561403
2021-02-18,425,2,394.0,29.0,646.6828971393793,0.4705882352941176
2021-02-18,4016,85,3796.0,135.0,2355.439034833049,2.116533864541833
2021-02-18,3577705,105292,0.0,3472413.0,6391.361125601136,2.943003964832204
2021-02-18,54,0,43.0,11.0,1550.387596899225,0.0
2021-02-18,4227,88,4086.0,53.0,12546.377370811197,2.0818547433167733
2021-02-18,444,25,408.0,11.0,522.1563646627152,5.63063063063063
2021-02-18,20,1,13.0,6.0,400.0800160032006,5.0
2021-02-18,110127,2021,0.0,108106.0,5852.838010204082,1.8351539586114212
2021-02-18,4,0,4.0,0.0,,
2021-02-18,194954,6885,0.0,188069.0,3568.429337579851,3.531602326702709
2021-02-18,1928,13,1628.0,287.0,4979.596053515161,0.6742738589211619
2021-02-18,0,0,0.0,0.0,,
2021-02-18,200456,5189,0.0,195267.0,6386.7966609316245,2.588597996567825
2021-02-19,18,0,18.0,0.0,119.98400213304892,0.0
2021-02-19,699,12,679.0,8.0,1122.476835867872,1.7167381974248928
2021-02-19,114,1,95.0,18.0,377.0215299136819,0.8771929824561403
2021-02-19,428,2,394.0,32.0,651.2477175897748,0.4672897196261682
2021-02-19,4023,85,3821.0,117.0,2359.544630760298,2.1128511061396966
2021-02-19,3588001,105773,0.0,3482228.0,6409.754328548052,2.947964618738958
2021-02-19,54,0,43.0,11.0,1550.387596899225,0.0
2021-02-19,4228,88,4088.0,52.0,12549.345522543112,2.0813623462630084
2021-02-19,449,25,409.0,15.0,528.0365039044125,5.567928730512249
2021-02-19,20,1,13.0,6.0,400.0800160032006,5.0
2021-02-19,110440,2026,0.0,108414.0,5869.472789115645,1.8344802607750812
2021-02-19,4,0,4.0,0.0,,
2021-02-19,195839,6916,0.0,188923.0,3584.628338183881,3.5314722808020877
2021-02-19,1984,13,1690.0,281.0,5124.231623534273,0.655241935483871
2021-02-19,0,0,0.0,0.0,,
2021-02-19,200989,5205,0.0,195784.0,6403.778754858854,2.589693963351228
2021-02-20,18,0,18.0,0.0,119.98400213304892,0.0
2021-02-20,699,12,679.0,8.0,1122.476835867872,1.7167381974248928
2021-02-20,114,1,95.0,18.0,377.0215299136819,0.8771929824561403
2021-02-20,428,2,394.0,32.0,651.2477175897748,0.4672897196261682
2021-02-20,4025,85,3829.0,111.0,2360.7176581680837,2.111801242236025
2021-02-20,3596965,106170,0.0,3490795.0,6425.767991253581,2.951655075876468
2021-02-20,54,0,43.0,11.0,1550.387596899225,0.0
2021-02-20,4228,88,4092.0,48.0,12549.345522543112,2.0813623462630084
2021-02-20,450,25,409.0,16.0,529.2125317527518,5.555555555555555
2021-02-20,20,1,13.0,6.0,400.0800160032006,5.0
2021-02-20,110716,2029,0.0,108687.0,5884.141156462585,1.8326167852884856
2021-02-20,4,0,4.0,0.0,,
2021-02-20,196642,6945,0.0,189697.0,3599.326414438161,3.531798903591298
2021-02-20,2028,14,1721.0,293.0,5237.873857120719,0.6903353057199211
2021-02-20,0,0,0.0,0.0,,
2021-02-20,201352,5221,0.0,196131.0,6415.344421079461,2.592971512574993
2021-02-21,18,0,18.0,0.0,119.98400213304892,0.0
2021-02-21,699,12,679.0,8.0,1122.476835867872,1.7167381974248928
2021-02-21,114,1,95.0,18.0,377.0215299136819,0.8771929824561403
2021-02-21,428,2,394.0,32.0,651.2477175897748,0.4672897196261682
2021-02-21,4026,85,3842.0,99.0,2361.304171871976,2.111276701440636
2021-02-21,3605373,106360,0.0,3499013.0,6440.788392416913,2.9500415074945088
2021-02-21,54,0,43.0,11.0,1550.387596899225,0.0
2021-02-21,4228,90,4097.0,41.0,12549.345522543112,2.128666035950804
2021-02-21,450,25,409.0,16.0,529.2125317527518,5.555555555555555
2021-02-21,20,1,13.0,6.0,400.0800160032006,5.0
2021-02-21,110979,2033,0.0,108946.0,5898.118622448979,1.831878103064544
2021-02-21,4,0,4.0,0.0,,
2021-02-21,197469,6950,0.0,190519.0,3614.463785624074,3.5195397758635534
2021-02-21,2028,14,1721.0,293.0,5237.873857120719,0.6903353057199211
2021-02-21,0,0,0.0,0.0,,
2021-02-21,201688,5237,0.0,196451.0,6426.049831134901,2.596584824084725
2021-02-22,18,0,18.0,0.0,119.98400213304892,0.0
2021-02-22,699,12,679.0,8.0,1122.476835867872,1.7167381974248928
2021-02-22,114,1,95.0,18.0,377.0215299136819,0.8771929824561403
2021-02-22,431,2,403.0,26.0,655.8125380401705,0.4640371229698375
2021-02-22,4030,85,3858.0,87.0,2363.6502266875464,2.109181141439206
2021-02-22,3614793,106525,0.0,3508268.0,6457.616672502376,2.9469183989235344
2021-02-22,54,0,43.0,11.0,1550.387596899225,0.0
2021-02-22,4232,91,4103.0,38.0,12561.21812947078,2.1502835538752363
2021-02-22,456,25,409.0,22.0,536.2686988427886,5.482456140350878
2021-02-22,20,1,13.0,6.0,400.0800160032006,5.0
2021-02-22,111166,2036,0.0,109130.0,5908.056972789115,1.8314952413507728
2021-02-22,4,0,4.0,0.0,,
2021-02-22,198184,6950,0.0,191234.0,3627.551113795691,3.506842126508699
2021-02-22,2029,14,1721.0,294.0,5240.456635156775,0.6899950714637753
2021-02-22,0,0,0.0,0.0,,
2021-02-22,202007,5246,0.0,196761.0,6436.2135984196775,2.5969397100100493
2021-02-23,18,0,18.0,0.0,119.98400213304892,0.0
2021-02-23,703,12,681.0,10.0,1128.9001654007354,1.7069701280227596
2021-02-23,114,1,95.0,18.0,377.0215299136819,0.8771929824561403
2021-02-23,431,2,403.0,26.0,655.8125380401705,0.4640371229698375
2021-02-23,4030,85,3879.0,66.0,2363.6502266875464,2.109181141439206
2021-02-23,3622085,107008,0.0,3515077.0,6470.6434048148185,2.95432050876774
2021-02-23,54,0,46.0,8.0,1550.387596899225,0.0
2021-02-23,4234,91,4113.0,30.0,12567.154432934612,2.149267831837506
2021-02-23,462,25,409.0,28.0,543.3248659328253,5.411255411255412
2021-02-23,20,1,13.0,6.0,400.0800160032006,5.0
2021-02-23,111391,2041,0.0,109350.0,5920.014880952382,1.8322844754064511
2021-02-23,4,0,4.0,0.0,,
2021-02-23,198839,7006,0.0,191833.0,3639.540204638223,3.5234536484291312
2021-02-23,2051,14,1796.0,241.0,5297.277751949998,0.6825938566552902
2021-02-23,0,0,0.0,0.0,,
2021-02-23,202324,5250,0.0,197074.0,6446.313643025553,2.594847867776438
2021-02-24,18,0,18.0,0.0,119.98400213304892,0.0
2021-02-24,703,12,681.0,10.0,1128.9001654007354,1.7069701280227596
2021-02-24,114,1,95.0,18.0,377.0215299136819,0.8771929824561403
2021-02-24,431,2,405.0,24.0,655.8125380401705,0.4640371229698375
2021-02-24,4031,86,3893.0,52.0,2364.236740391439,2.1334656412800794
2021-02-24,3630729,107388,0.0,3523341.0,6486.085406201096,2.957753112391478
2021-02-24,54,0,46.0,8.0,1550.387596899225,0.0
2021-02-24,4234,91,4113.0,30.0,12567.154432934612,2.149267831837506
2021-02-24,470,25,410.0,35.0,552.7330887195409,5.319148936170213
2021-02-24,20,1,13.0,6.0,400.0800160032006,5.0
2021-02-24,111651,2043,0.0,109608.0,5933.832908163266,1.8298089582717576
2021-02-24,4,0,4.0,0.0,,
2021-02-24,199637,7053,0.0,192584.0,3654.146761115077,3.5329122357078098
2021-02-24,2051,14,1796.0,241.0,5297.277751949998,0.6825938566552902
2021-02-24,0,0,0.0,0.0,,
2021-02-24,202560,5263,0.0,197297.0,6453.832919135921,2.598242496050553
2021-02-25,18,0,18.0,0.0,119.98400213304892,0.0
2021-02-25,705,12,682.0,11.0,1132.1118301671672,1.702127659574468
2021-02-25,114,1,95.0,18.0,377.0215299136819,0.8771929824561403
2021-02-25,438,2,405.0,31.0,666.4637857577602,0.45662100456621
2021-02-25,4032,86,3893.0,53.0,2364.823254095332,2.132936507936508
2021-02-25,3639352,107654,0.0,3531698.0,6501.4898923133,2.9580540711643173
2021-02-25,54,0,46.0,8.0,1550.387596899225,0.0
2021-02-25,4235,92,4119.0,24.0,12570.122584666527,2.1723730814639906
2021-02-25,475,25,410.0,40.0,558.6132279612381,5.2631578947368425
2021-02-25,20,1,13.0,6.0,400.0800160032006,5.0
2021-02-25,111932,2048,0.0,109884.0,5948.767006802721,1.829682307115034
2021-02-25,4,0,4.0,0.0,70.65889418830595,0.0
2021-02-25,200406,7084,0.0,193322.0,3668.222502882873,3.534824306657485
2021-02-25,2070,14,1819.0,237.0,5346.350534635053,0.6763285024154589
2021-02-25,0,0,0.0,0.0,,
2021-02-25,202872,5284,0.0,197588.0,6463.773657044542,2.6045979731061952
2021-02-26,18,0,18.0,0.0,119.98400213304892,0.0
2021-02-26,705,12,682.0,11.0,1132.1118301671672,1.702127659574468
2021-02-26,153,1,131.0,21.0,506.002579620994,0.6535947712418301
2021-02-26,444,2,413.0,29.0,675.5934266585514,0.4504504504504504
2021-02-26,4033,86,3893.0,54.0,2365.4097677992245,2.132407636994793
2021-02-26,3646745,107954,0.0,3538791.0,6514.697055229629,2.960283759900953
2021-02-26,54,0,46.0,8.0,1550.387596899225,0.0
2021-02-26,4236,92,4122.0,22.0,12573.090736398444,2.1718602455146363
2021-02-26,475,25,410.0,40.0,558.6132279612381,5.2631578947368425
2021-02-26,20,1,13.0,6.0,400.0800160032006,5.0
2021-02-26,112173,2050,0.0,110123.0,5961.575255102041,1.827534255123782
2021-02-26,4,0,4.0,0.0,70.65889418830595,0.0
2021-02-26,200987,7111,0.0,193876.0,3678.8571010195305,3.538039773716708
2021-02-26,2088,14,1847.0,227.0,5392.840539284054,0.6704980842911877
2021-02-26,0,0,0.0,0.0,,
2021-02-26,203180,5300,0.0,197880.0,6473.586949595361,2.608524461069003
2021-02-27,18,0,18.0,0.0,119.98400213304892,0.0
2021-02-27,705,12,682.0,11.0,1132.1118301671672,1.702127659574468
2021-02-27,153,1,131.0,21.0,506.002579620994,0.6535947712418301
2021-02-27,444,2,413.0,29.0,675.5934266585514,0.4504504504504504
2021-02-27,4034,86,3893.0,55.0,2365.996281503117,2.131879028259792
2021-02-27,3653272,108208,0.0,3545064.0,6526.357159700735,2.961947536345501
2021-02-27,54,0,46.0,8.0,1550.387596899225,0.0
2021-02-27,4238,93,4122.0,23.0,12579.027039862278,2.19443133553563
2021-02-27,484,25,410.0,49.0,569.1974785962933,5.1652892561983474
2021-02-27,20,1,13.0,6.0,400.0800160032006,5.0
2021-02-27,112357,2052,0.0,110305.0,5971.354166666668,1.8263214574970847
2021-02-27,4,0,4.0,0.0,70.65889418830595,0.0
2021-02-27,201512,7129,0.0,194383.0,3688.46667764904,3.537754575409901
2021-02-27,2099,14,1870.0,215.0,5421.251097680665,0.6669842782277274
2021-02-27,0,0,0.0,0.0,,
2021-02-27,203378,5316,0.0,198062.0,6479.895494806601,2.613852039060272
2021-02-28,18,0,18.0,0.0,119.98400213304892,0.0
2021-02-28,705,12,682.0,11.0,1132.1118301671672,1.702127659574468
2021-02-28,153,1,131.0,21.0,506.002579620994,0.6535947712418301
2021-02-28,444,2,413.0,29.0,675.5934266585514,0.4504504504504504
2021-02-28,4038,86,3928.0,24.0,2368.342336318688,2.129767211490837
2021-02-28,3658352,108323,0.0,3550029.0,6535.432283143851,2.960978057879613
2021-02-28,54,0,46.0,8.0,1550.387596899225,0.0
2021-02-28,4239,93,4124.0,22.0,12581.995191594197,2.193913658881812
2021-02-28,484,25,411.0,48.0,569.1974785962933,5.1652892561983474
2021-02-28,20,1,13.0,6.0,400.0800160032006,5.0
2021-02-28,112493,2055,0.0,110438.0,5978.58205782313,1.8267803329984975
2021-02-28,4,0,4.0,0.0,70.65889418830595,0.0
2021-02-28,202084,7131,0.0,194953.0,3698.9365401863342,3.528730626868035
2021-02-28,2114,14,1873.0,227.0,5459.992768221499,0.6622516556291391
2021-02-28,0,0,0.0,0.0,,
2021-02-28,203625,5340,0.0,198285.0,6487.765245650927,2.6224677716390423
2021-03-01,18,0,18.0,0.0,119.98400213304892,0.0
2021-03-01,707,12,682.0,13.0,1135.3234949335988,1.6973125884016973
2021-03-01,153,1,131.0,21.0,506.002579620994,0.6535947712418301
2021-03-01,447,2,415.0,30.0,680.1582471089472,0.4474272930648769
2021-03-01,4038,86,3928.0,24.0,2368.342336318688,2.129767211490837
2021-03-01,3663090,108422,0.0,3554668.0,6543.8964435520165,2.959850836315788
2021-03-01,54,0,46.0,8.0,1550.387596899225,0.0
2021-03-01,4239,93,4125.0,21.0,12581.995191594197,2.193913658881812
2021-03-01,486,25,411.0,50.0,571.5495342929721,5.1440329218107
2021-03-01,20,1,13.0,6.0,400.0800160032006,5.0
2021-03-01,112631,2057,0.0,110574.0,5985.9162414966,1.8263177988298072
2021-03-01,4,0,4.0,0.0,70.65889418830595,0.0
2021-03-01,202470,7131,0.0,195339.0,3706.00186700346,3.522003259742184
2021-03-01,2114,14,1873.0,227.0,5459.992768221499,0.6622516556291391
2021-03-01,0,0,0.0,0.0,,
2021-03-01,203818,5343,0.0,198475.0,6493.914484164915,2.621456397374128
2021-03-02,18,0,18.0,0.0,119.98400213304892,0.0
2021-03-02,713,12,682.0,19.0,1144.958489232894,1.6830294530154275
2021-03-02,153,1,131.0,21.0,506.002579620994,0.6535947712418301
2021-03-02,447,2,415.0,30.0,680.1582471089472,0.4474272930648769
2021-03-02,4039,86,3939.0,14.0,2368.9288500225807,2.129239910869027
2021-03-02,3668620,108729,0.0,3559891.0,6553.775465725331,2.963757489192121
2021-03-02,54,0,46.0,8.0,1550.387596899225,0.0
2021-03-02,4243,93,4127.0,23.0,12593.86779852186,2.1918453924110297
2021-03-02,494,25,411.0,58.0,580.9577570796878,5.060728744939271
2021-03-02,20,1,13.0,6.0,400.0800160032006,5.0
2021-03-02,112780,2059,0.0,110721.0,5993.835034013606,1.825678311757404
2021-03-02,4,0,4.0,0.0,70.65889418830595,0.0
2021-03-02,203012,7164,0.0,195848.0,3715.9226108762105,3.5288554371170178
2021-03-02,2115,14,1876.0,225.0,5462.5755462575535,0.6619385342789598
2021-03-02,0,0,0.0,0.0,,
2021-03-02,203988,5344,0.0,198644.0,6499.330911871534,2.6197619467811832
2021-03-03,18,0,18.0,0.0,119.98400213304892,0.0
2021-03-03,713,12,682.0,19.0,1144.958489232894,1.6830294530154275
2021-03-03,153,1,131.0,21.0,506.002579620994,0.6535947712418301
2021-03-03,447,2,415.0,30.0,680.1582471089472,0.4474272930648769
2021-03-03,4040,86,3944.0,10.0,2369.515363726473,2.128712871287129
2021-03-03,3674028,108993,0.0,3565035.0,6563.43654202068,2.966580548651235
2021-03-03,54,0,51.0,3.0,1550.387596899225,0.0
2021-03-03,4243,93,4127.0,23.0,12593.86779852186,2.1918453924110297
2021-03-03,511,25,416.0,70.0,600.9502305014582,4.892367906066537
2021-03-03,20,1,13.0,6.0,400.0800160032006,5.0
2021-03-03,113006,2063,0.0,110943.0,6005.8460884353735,1.8255667840645629
2021-03-03,4,0,4.0,0.0,70.65889418830595,0.0
2021-03-03,203555,7371,0.0,196184.0,3725.8616587044457,3.621134337157034
2021-03-03,2132,14,1940.0,178.0,5506.4827728705,0.6566604127579737
2021-03-03,0,0,0.0,0.0,,
2021-03-03,204196,5356,0.0,198840.0,6505.958070477282,2.62297008756293
2021-03-04,18,0,18.0,0.0,119.98400213304892,0.0
2021-03-04,718,12,685.0,21.0,1152.9876511489729,1.6713091922005572
2021-03-04,153,1,131.0,21.0,506.002579620994,0.6535947712418301
2021-03-04,448,2,425.0,21.0,681.6798539257454,0.4464285714285714
2021-03-04,4041,86,3948.0,7.0,2370.101877430366,2.1281860925513487
2021-03-04,3679671,109195,0.0,3570476.0,6573.517432097354,2.967520737587681
2021-03-04,54,0,51.0,3.0,1550.387596899225,0.0
2021-03-04,4243,93,4128.0,22.0,12593.86779852186,2.1918453924110297
2021-03-04,546,25,416.0,105.0,642.1112051933391,4.5787545787545785
2021-03-04,20,1,13.0,6.0,400.0800160032006,5.0
2021-03-04,113169,2066,0.0,111103.0,6014.508928571428,1.825588279475828
2021-03-04,4,0,4.0,0.0,70.65889418830595,0.0
2021-03-04,204055,7398,0.0,196657.0,3735.013636446836,3.6254931268530544
2021-03-04,2161,14,1976.0,171.0,5581.383335916112,0.6478482184173994
2021-03-04,0,0,0.0,0.0,,
2021-03-04,204463,5366,0.0,199097.0,6514.465048110623,2.624435716975688
2021-03-05,18,0,18.0,0.0,119.98400213304892,0.0
2021-03-05,722,12,688.0,22.0,1159.4109806818365,1.6620498614958448
2021-03-05,153,1,131.0,21.0,506.002579620994,0.6535947712418301
2021-03-05,451,2,426.0,23.0,686.2446743761412,0.4434589800443459
2021-03-05,4041,86,3948.0,7.0,2370.101877430366,2.1281860925513487
2021-03-05,3684724,109406,0.0,3575318.0,6582.544321616659,2.969177610046234
2021-03-05,54,0,51.0,3.0,1550.387596899225,0.0
2021-03-05,4244,93,4131.0,20.0,12596.835950253777,2.191328934967012
2021-03-05,605,25,417.0,163.0,711.4968482453663,4.132231404958677
2021-03-05,20,1,13.0,6.0,400.0800160032006,5.0
2021-03-05,113335,2068,0.0,111267.0,6023.331207482993,1.824679048837517
2021-03-05,4,0,4.0,0.0,70.65889418830595,0.0
2021-03-05,204553,7409,0.0,197144.0,3744.129006278257,3.62204416459304
2021-03-05,2172,14,2007.0,151.0,5609.793894312724,0.6445672191528545
2021-03-05,0,0,0.0,0.0,,
2021-03-05,204692,5378,0.0,199314.0,6521.761294844835,2.627362085474762
2021-03-06,18,0,18.0,0.0,119.98400213304892,0.0
2021-03-06,722,12,688.0,22.0,1159.4109806818365,1.6620498614958448
2021-03-06,153,1,131.0,21.0,506.002579620994,0.6535947712418301
2021-03-06,451,2,426.0,23.0,686.2446743761412,0.4434589800443459
2021-03-06,4041,86,3948.0,7.0,2370.101877430366,2.1281860925513487
2021-03-06,3689842,109541,0.0,3580301.0,6591.687329841436,2.968717901742134
2021-03-06,54,0,51.0,3.0,1550.387596899225,0.0
2021-03-06,4247,93,4132.0,22.0,12605.74040544953,2.18978102189781
2021-03-06,676,25,417.0,234.0,794.9948254774672,3.698224852071006
2021-03-06,20,1,14.0,5.0,400.0800160032006,5.0
2021-03-06,113507,2072,0.0,111435.0,6032.472363945577,1.825438078708802
2021-03-06,4,0,4.0,0.0,70.65889418830595,0.0
2021-03-06,205108,7421,0.0,197687.0,3754.2877015723097,3.618093882247402
2021-03-06,2177,15,2020.0,142.0,5622.707784493001,0.6890215893431327
2021-03-06,0,0,0.0,0.0,,
2021-03-06,204886,5385,0.0,199501.0,6527.942394698272,2.628290854426364
2021-03-07,18,0,18.0,0.0,119.98400213304892,0.0
2021-03-07,722,12,688.0,22.0,1159.4109806818365,1.6620498614958448
2021-03-07,153,1,131.0,21.0,506.002579620994,0.6535947712418301
2021-03-07,451,2,426.0,23.0,686.2446743761412,0.4434589800443459
2021-03-07,4041,86,3948.0,7.0,2370.101877430366,2.1281860925513487
2021-03-07,3694339,109602,0.0,3584737.0,6599.72095781854,2.9667553519046304
2021-03-07,54,0,51.0,3.0,1550.387596899225,0.0
2021-03-07,4249,93,4134.0,22.0,12611.67670891336,2.1887502941868675
2021-03-07,757,25,417.0,315.0,890.2530811929628,3.3025099075297226
2021-03-07,20,1,14.0,5.0,400.0800160032006,5.0
2021-03-07,113645,2075,0.0,111570.0,6039.806547619048,1.8258612345461744
2021-03-07,4,0,4.0,0.0,70.65889418830595,0.0
2021-03-07,205498,7421,0.0,198077.0,3761.426244211374,3.611227359876982
2021-03-07,2177,15,2020.0,142.0,5622.707784493001,0.6890215893431327
2021-03-07,0,0,0.0,0.0,,
2021-03-07,205038,5403,0.0,199635.0,6532.785318294781,2.6351212945892954
2021-03-08,18,0,18.0,0.0,119.98400213304892,0.0
2021-03-08,724,12,690.0,22.0,1162.622645448268,1.6574585635359116
2021-03-08,153,1,131.0,21.0,506.002579620994,0.6535947712418301
2021-03-08,451,2,426.0,23.0,686.2446743761412,0.4434589800443459
2021-03-08,4042,86,3948.0,8.0,2370.688391134259,2.127659574468085
2021-03-08,3698242,109664,0.0,3588578.0,6606.693439471785,2.965300810493202
2021-03-08,54,0,51.0,3.0,1550.387596899225,0.0
2021-03-08,4249,93,4134.0,22.0,12611.67670891336,2.1887502941868675
2021-03-08,865,25,417.0,423.0,1017.2640888136232,2.8901734104046244
2021-03-08,20,1,14.0,5.0,400.0800160032006,5.0
2021-03-08,113789,2077,0.0,111712.0,6047.459608843537,1.825308245964021
2021-03-08,4,0,4.0,0.0,70.65889418830595,0.0
2021-03-08,205999,7422,0.0,198577.0,3770.596525909249,3.60293011131122
2021-03-08,2177,15,2020.0,142.0,5622.707784493001,0.6890215893431327
2021-03-08,0,0,0.0,0.0,,
2021-03-08,205202,5403,0.0,199799.0,6538.010577964697,2.633015272755626
2021-03-09,18,0,18.0,0.0,119.98400213304892,0.0
2021-03-09,724,12,690.0,22.0,1162.622645448268,1.6574585635359116
2021-03-09,153,1,131.0,21.0,506.002579620994,0.6535947712418301
2021-03-09,460,2,426.0,32.0,699.9391357273282,0.4347826086956521
2021-03-09,4043,86,3958.0,,2371.2749048381515,2.127133316843928
2021-03-09,3703136,109871,0.0,3593265.0,6615.436284773086,2.966971777434045
2021-03-09,54,0,54.0,0.0,1550.387596899225,0.0
2021-03-09,4255,93,4136.0,26.0,12629.485619304858,2.18566392479436
2021-03-09,952,25,417.0,510.0,1119.578511619155,2.6260504201680672
2021-03-09,20,1,14.0,5.0,400.0800160032006,5.0
2021-03-09,114029,2079,0.0,111950.0,6060.214710884355,1.8232204088433643
2021-03-09,4,0,4.0,0.0,70.65889418830595,0.0
2021-03-09,206465,7441,0.0,199024.0,3779.126169165157,3.6040006780810314
2021-03-09,2177,15,2020.0,142.0,5622.707784493001,0.6890215893431327
2021-03-09,0,0,0.0,0.0,,
2021-03-09,205368,5406,0.0,199962.0,6543.299560313516,2.632347785438822
2021-03-10,18,0,18.0,0.0,119.98400213304892,0.0
2021-03-10,731,12,690.0,29.0,1173.863472130779,1.6415868673050615
2021-03-10,153,1,131.0,21.0,506.002579620994,0.6535947712418301
2021-03-10,460,2,430.0,28.0,699.9391357273282,0.4347826086956521
2021-03-10,4043,86,3955.0,2.0,2371.2749048381515,2.127133316843928
2021-03-10,3707999,110027,0.0,3597972.0,6624.123750384085,2.96728774738073
2021-03-10,54,0,54.0,0.0,1550.387596899225,0.0
2021-03-10,4256,93,4139.0,24.0,12632.453771036777,2.1851503759398496
2021-03-10,1026,25,417.0,584.0,1206.6045723962743,2.4366471734892787
2021-03-10,20,1,14.0,5.0,400.0800160032006,5.0
2021-03-10,114176,2087,0.0,112089.0,6068.027210884355,1.827879764573991
2021-03-10,4,0,4.0,0.0,70.65889418830595,0.0
2021-03-10,207156,7461,0.0,199695.0,3791.77420240514,3.601633551526386
2021-03-10,2190,15,2071.0,104.0,5656.283898961722,0.684931506849315
2021-03-10,0,0,0.0,0.0,,
2021-03-10,205593,5412,0.0,200181.0,6550.468361689926,2.632385343858984
2021-03-11,18,0,18.0,0.0,119.98400213304892,0.0
2021-03-11,732,12,692.0,28.0,1175.4693045139948,1.639344262295082
2021-03-11,153,1,131.0,21.0,506.002579620994,0.6535947712418301
2021-03-11,463,2,430.0,31.0,704.5039561777237,0.4319654427645788
2021-03-11,4043,86,3955.0,2.0,2371.2749048381515,2.127133316843928
2021-03-11,3713743,110165,0.0,3603578.0,6634.385071064648,2.9664142079836973
2021-03-11,54,0,54.0,0.0,1550.387596899225,0.0
2021-03-11,4259,93,4139.0,27.0,12641.358226232524,2.1836111763324726
2021-03-11,1091,25,422.0,644.0,1283.0463825383383,2.2914757103574703
2021-03-11,20,1,18.0,1.0,400.0800160032006,5.0
2021-03-11,114399,2096,0.0,112303.0,6079.878826530611,1.832183847760907
2021-03-11,4,0,4.0,0.0,70.65889418830595,0.0
2021-03-11,207747,7483,0.0,200264.0,3802.591840096645,3.601977405209221
2021-03-11,2200,15,2081.0,104.0,5682.111679322279,0.6818181818181818
2021-03-11,0,0,0.0,0.0,,
2021-03-11,205788,5424,0.0,200364.0,6556.681322882814,2.635722199545163
2021-03-12,18,0,18.0,0.0,119.98400213304892,0.0
2021-03-12,732,12,692.0,28.0,1175.4693045139948,1.639344262295082
2021-03-12,153,1,131.0,21.0,506.002579620994,0.6535947712418301
2021-03-12,468,2,430.0,36.0,712.1119902617163,0.4273504273504273
2021-03-12,4043,86,3955.0,2.0,2371.2749048381515,2.127133316843928
2021-03-12,3719272,110310,0.0,3608962.0,6644.26230679634,2.965903004674033
2021-03-12,54,0,54.0,0.0,1550.387596899225,0.0
2021-03-12,4263,93,4140.0,30.0,12653.23083316019,2.181562280084448
2021-03-12,1157,26,424.0,707.0,1360.664220528742,2.247191011235955
2021-03-12,20,1,18.0,1.0,400.0800160032006,5.0
2021-03-12,114607,2097,0.0,112510.0,6090.93324829932,1.829731168253248
2021-03-12,4,0,4.0,0.0,70.65889418830595,0.0
2021-03-12,208429,7500,0.0,200929.0,3815.075137737265,3.59834763876428
2021-03-12,2200,15,2081.0,104.0,5682.111679322279,0.6818181818181818
2021-03-12,0,0,0.0,0.0,,
2021-03-12,205978,5436,0.0,200542.0,6562.734977378448,2.639116798881434
2021-03-13,21,0,18.0,3.0,139.9813358218904,0.0
2021-03-13,735,12,692.0,31.0,1180.2868016636423,1.6326530612244898
2021-03-13,153,1,131.0,21.0,506.002579620994,0.6535947712418301
2021-03-13,468,2,430.0,36.0,712.1119902617163,0.4273504273504273
2021-03-13,4043,86,3955.0,2.0,2371.2749048381515,2.127133316843928
2021-03-13,3723811,110416,0.0,3613395.0,6652.370965321596,2.9651343744352223
2021-03-13,54,0,54.0,0.0,1550.387596899225,0.0
2021-03-13,4263,94,4142.0,27.0,12653.23083316019,2.205019939010086
2021-03-13,1234,26,424.0,784.0,1451.2183648508794,2.106969205834684
2021-03-13,20,1,18.0,1.0,400.0800160032006,5.0
2021-03-13,114753,2098,0.0,112655.0,6098.692602040816,1.828274642057288
2021-03-13,4,0,4.0,0.0,70.65889418830595,0.0
2021-03-13,209068,7508,0.0,201560.0,3826.77136529204,3.5911760766831846
2021-03-13,2200,15,2081.0,104.0,5682.111679322279,0.6818181818181818
2021-03-13,0,0,0.0,0.0,,
2021-03-13,206188,5442,0.0,200746.0,6569.4258586631,2.6393388558015016
2021-03-14,21,0,18.0,3.0,139.9813358218904,0.0
2021-03-14,735,12,692.0,31.0,1180.2868016636423,1.6326530612244898
2021-03-14,153,1,131.0,21.0,506.002579620994,0.6535947712418301
2021-03-14,468,2,430.0,36.0,712.1119902617163,0.4273504273504273
2021-03-14,4043,86,3955.0,2.0,2371.2749048381515,2.127133316843928
2021-03-14,3727585,110456,0.0,3617129.0,6659.112996005518,2.963205399742729
2021-03-14,54,0,54.0,0.0,1550.387596899225,0.0
2021-03-14,4263,94,4143.0,26.0,12653.23083316019,2.205019939010086
2021-03-14,1278,26,430.0,822.0,1502.9635901778156,2.0344287949921758
2021-03-14,20,1,18.0,1.0,400.0800160032006,5.0
2021-03-14,114896,2098,0.0,112798.0,6106.292517006803,1.825999164461774
2021-03-14,4,0,4.0,0.0,70.65889418830595,0.0
2021-03-14,209552,7510,0.0,202042.0,3835.630479746673,3.5838359929754904
2021-03-14,2233,15,2097.0,121.0,5767.343354512113,0.6717420510523959
2021-03-14,0,0,0.0,0.0,,
2021-03-14,206405,5452,0.0,200953.0,6576.339769323902,2.6414088805988225
2021-03-15,21,0,18.0,3.0,139.9813358218904,0.0
2021-03-15,740,12,699.0,29.0,1188.3159635797217,1.6216216216216215
2021-03-15,153,1,131.0,21.0,506.002579620994,0.6535947712418301
